gameId,minute,type,team,player,text
760440,82',Start Delay,Qatar,,Delay in match because of an injury Mahmoud Abunada (Qatar).
760440,82',Start Delay,Canada,,
760440,83',Substitution,Canada,Niko Sigur,"Substitution, Canada. Niko Sigur replaces Tajon Buchanan."
760440,83',End Delay,Qatar,,Delay over. They are ready to continue.
760440,83',End Delay,Canada,,
760440,87',Substitution,Qatar,Lucas Mendes,"Substitution, Qatar. Lucas Mendes replaces Ahmed Fathy."
760440,90'+2',Goal,Canada,Jonathan David,"Goal! Canada 6, Qatar 0. Jonathan David (Canada) left footed shot from the centre of the box to the top left corner. Assisted by Nathan Saliba."
760440,90'+10',End Regular Time,,,
760441,,Kickoff,,,First Half begins.
760441,4',Yellow Card,South Korea,Lee Kang-In,Lee Kang-In (Korea Republic) is shown the yellow card for a bad foul.
760441,23',Start Delay,Mexico,,Delay in match for a drinks break.
760441,23',Start Delay,South Korea,,
760441,26',End Delay,Mexico,,Delay over. They are ready to continue.
760441,26',End Delay,South Korea,,
760441,45'+5',Halftime,,,"First Half ends, Mexico 0, Korea Republic 0."
760441,45',Start 2nd Half,,,
760441,50',Goal,Mexico,Luis Romo,"Goal! Mexico 1, Korea Republic 0. Luis Romo (Mexico) right footed shot from the centre of the box to the centre of the goal."
760441,57',Substitution,South Korea,Hwang Hee-Chan,"Substitution, Korea Republic. Hwang Hee-Chan replaces Lee Jae-Sung."
760441,57',Substitution,South Korea,Oh Hyeon-Gyu,"Substitution, Korea Republic. Oh Hyeon-Gyu replaces Son Heung-Min."
760441,58',Yellow Card,South Korea,Paik Seung-Ho,Paik Seung-Ho (Korea Republic) is shown the yellow card for a bad foul.
760441,68',Start Delay,South Korea,,Delay in match for a drinks break.
760441,68',Start Delay,Mexico,,
760441,70',End Delay,South Korea,,Delay over. They are ready to continue.
760441,70',End Delay,Mexico,,
760441,71',Substitution,Mexico,Orbelín Pineda,"Substitution, Mexico. Orbelín Pineda replaces Brian Gutiérrez."
760441,71',Substitution,Mexico,Obed Vargas,"Substitution, Mexico. Obed Vargas replaces Luis Romo."
760441,71',Substitution,South Korea,Eom Ji-Sung,"Substitution, Korea Republic. Eom Ji-Sung replaces Kim Moon-Hwan."
760441,71',Substitution,South Korea,Yang Hyun-Jun,"Substitution, Korea Republic. Yang Hyun-Jun replaces Seol Young-Woo."
760441,77',Substitution,South Korea,Cho Gue-Sung,"Substitution, Korea Republic. Cho Gue-Sung replaces Paik Seung-Ho."
760441,80',Substitution,Mexico,Israel Reyes,"Substitution, Mexico. Israel Reyes replaces Roberto Alvarado."
760441,80',Substitution,Mexico,Santiago Gimenez,"Substitution, Mexico. Santiago Giménez replaces Raúl Jiménez."
760441,84',Substitution,Mexico,César Huerta,"Substitution, Mexico. César Huerta replaces Julián Quiñones."
760441,87',Start Delay,Mexico,,Delay in match because of an injury Raúl Rangel (Mexico).
760441,87',Start Delay,South Korea,,
760441,89',End Delay,Mexico,,Delay over. They are ready to continue.
760441,89',End Delay,South Korea,,
760441,90'+7',End Regular Time,,,"Second Half ends, Mexico 1, Korea Republic 0."
760442,,Kickoff,,,First Half begins.
760442,11',Own Goal,United States,Cameron Burgess,"Own Goal by Cameron Burgess, Australia. USA 1, Australia 0."
760442,16',Yellow Card,Australia,Jordan Bos,Jordan Bos (Australia) is shown the yellow card for a bad foul.
760442,24',Start Delay,United States,,Delay in match for a drinks break.
760442,24',Start Delay,Australia,,
760442,27',End Delay,United States,,Delay over. They are ready to continue.
760442,27',End Delay,Australia,,
760442,32',Yellow Card,Australia,Alessandro Circati,Alessandro Circati (Australia) is shown the yellow card for a bad foul.
760442,38',Start Delay,Australia,,Delay in match because of an injury Paul Okon-Engstler (Australia).
760442,38',Start Delay,United States,,Delay in match because of an injury Alex Freeman (USA).
760442,41',End Delay,Australia,,Delay over. They are ready to continue.
760442,41',End Delay,United States,,Delay over. They are ready to continue.
760442,43',Goal - Header,United States,Alex Freeman,"Goal! USA 2, Australia 0. Alex Freeman (USA) header from very close range to the bottom right corner following a set piece situation.Goal awarded following VAR Review."
760442,45',Start Delay,United States,,
760442,45',End Delay,United States,,
760442,45'+8',Halftime,,,"First Half ends, USA 2, Australia 0."
760442,45',Substitution,Australia,Jason Geria,"Substitution, Australia. Jason Geria replaces Cameron Burgess."
760442,45',Substitution,Australia,Connor Metcalfe,"Substitution, Australia. Connor Metcalfe replaces Nishan Velupillay."
760442,45',Substitution,Australia,Nestory Irankunda,"Substitution, Australia. Nestory Irankunda replaces Mohamed Touré."
760442,45',Start 2nd Half,,,"Second Half begins USA 2, Australia 0."
760442,54',Start Delay,Australia,,Delay in match because of an injury Alessandro Circati (Australia).
760442,54',Start Delay,United States,,Delay in match because of an injury Folarin Balogun (USA).
760442,54',End Delay,United States,,Delay over. They are ready to continue.
760442,54',End Delay,Australia,,
760442,56',Yellow Card,United States,Antonee Robinson,Antonee Robinson (USA) is shown the yellow card for a bad foul.
760442,59',Start Delay,Australia,,
760442,59',End Delay,Australia,,
760442,60',Start Delay,Australia,,Delay in match because of an injury Mathew Leckie (Australia).
760442,60',Start Delay,United States,,
760442,60',End Delay,Australia,,Delay over. They are ready to continue.
760442,60',End Delay,United States,,
760442,61',Substitution,Australia,Cristian Volpato,"Substitution, Australia. Cristian Volpato replaces Mathew Leckie because of an injury."
760442,68',Start Delay,United States,,Delay in match for a drinks break.
760442,68',Start Delay,Australia,,
760442,71',End Delay,United States,,Delay over. They are ready to continue.
760442,71',End Delay,Australia,,
760442,74',Substitution,United States,Sebastian Berhalter,"Substitution, USA. Sebastian Berhalter replaces Ricardo Pepi."
760442,78',Substitution,Australia,Jackson Irvine,"Substitution, Australia. Jackson Irvine replaces Paul Okon-Engstler."
760442,80',Substitution,United States,Joe Scally,"Substitution, USA. Joe Scally replaces Sergiño Dest."
760442,80',Substitution,United States,Auston Trusty,"Substitution, USA. Auston Trusty replaces Antonee Robinson."
760442,88',Yellow Card,Australia,Harry Souttar,Harry Souttar (Australia) is shown the yellow card.
760442,89',Yellow Card,United States,Folarin Balogun,Folarin Balogun (USA) is shown the yellow card.
760442,89',Yellow Card,Australia,Jacob Italiano,Jacob Italiano (Australia) is shown the yellow card.
760442,90'+3',Yellow Card,United States,Chris Richards,Chris Richards (USA) is shown the yellow card for a bad foul.
760442,90'+4',Start Delay,United States,,Delay in match (USA).
760442,90'+4',Start Delay,Australia,,Delay in match (Australia).
760442,90'+5',End Delay,United States,,Delay over. They are ready to continue.
760442,90'+5',End Delay,Australia,,Delay over. They are ready to continue.
760442,90'+6',Substitution,United States,Haji Wright,"Substitution, USA. Haji Wright replaces Folarin Balogun."
760442,90'+6',Substitution,United States,Giovanni Reyna,"Substitution, USA. Giovanni Reyna replaces Weston McKennie."
760442,90'+9',End Regular Time,,,
760445,,Kickoff,,,First Half begins.
760445,2',Goal,Morocco,Ismael Saibari,"Goal! Scotland 0, Morocco 1. Ismael Saibari (Morocco) right footed shot from the right side of the box to the high centre of the goal. Assisted by Brahim Díaz with a through ball."
760445,23',Yellow Card,Morocco,Issa Diop,Issa Diop (Morocco) is shown the yellow card for a bad foul.
760445,24',Start Delay,Morocco,,Delay in match for a drinks break.
760445,24',Start Delay,Scotland,,
760445,27',End Delay,Morocco,,Delay over. They are ready to continue.
760445,27',End Delay,Scotland,,
760445,36',Start Delay,Morocco,,Delay in match because of an injury Neil El Aynaoui (Morocco).
760445,36',Start Delay,Scotland,,
760445,37',End Delay,Morocco,,Delay over. They are ready to continue.
760445,37',End Delay,Scotland,,
760445,45'+6',Halftime,,,
760445,45',Start 2nd Half,,,
760445,59',Start Delay,Scotland,,Delay in match because of an injury Kieran Tierney (Scotland).
760445,59',Start Delay,Morocco,,
760445,60',Substitution,Scotland,Ben Gannon-Doak,"Substitution, Scotland. Ben Gannon-Doak replaces Kieran Tierney because of an injury."
760445,60',End Delay,Scotland,,Delay over. They are ready to continue.
760445,60',End Delay,Morocco,,
760445,65',Yellow Card,Scotland,Andy Robertson,Andy Robertson (Scotland) is shown the yellow card for a bad foul.
760445,68',Start Delay,Morocco,,Delay in match for a drinks break.
760445,68',Start Delay,Scotland,,
760445,71',End Delay,Morocco,,Delay over. They are ready to continue.
760445,71',End Delay,Scotland,,
760445,71',Substitution,Scotland,Lyndon Dykes,"Substitution, Scotland. Lyndon Dykes replaces Ché Adams."
760445,71',Substitution,Scotland,Kenny McLean,"Substitution, Scotland. Kenny McLean replaces Ryan Christie."
760445,84',Substitution,Morocco,Soufiane Rahimi,"Substitution, Morocco. Soufiane Rahimi replaces Ismael Saibari."
760445,84',Substitution,Morocco,Chemsdine Talbi,"Substitution, Morocco. Chemsdine Talbi replaces Bilal El Khannouss."
760445,84',Substitution,Morocco,Ayoube Amaimouni,"Substitution, Morocco. Ayoube Amaimouni-Echghouyab replaces Brahim Díaz."
760445,88',Start Delay,Morocco,,Delay in match because of an injury Yassine Bounou (Morocco).
760445,88',Start Delay,Scotland,,
760445,89',Substitution,Scotland,Anthony Ralston,"Substitution, Scotland. Anthony Ralston replaces Nathan Patterson."
760445,89',End Delay,Morocco,,Delay over. They are ready to continue.
760445,89',End Delay,Scotland,,
760445,89',Substitution,Scotland,Ross Stewart,"Substitution, Scotland. Ross Stewart replaces John McGinn."
760445,90',Substitution,Morocco,Samir El Mourabet,"Substitution, Morocco. Samir El Mourabet replaces Azzedine Ounahi."
760445,90'+7',End Regular Time,,,
760444,,Kickoff,,,
760444,4',Yellow Card,Haiti,Carlens Arcus,Carlens Arcus (Haiti) is shown the yellow card for a bad foul.
760444,23',Goal,Brazil,Matheus Cunha,"Goal! Brazil 1, Haiti 0. Matheus Cunha (Brazil) left footed shot from the centre of the box to the bottom left corner following a fast break."
760444,26',Start Delay,Brazil,,Delay in match for a drinks break.
760444,26',Start Delay,Haiti,,
760444,29',End Delay,Brazil,,Delay over. They are ready to continue.
760444,29',End Delay,Haiti,,
760444,36',Goal,Brazil,Matheus Cunha,"Goal! Brazil 2, Haiti 0. Matheus Cunha (Brazil) left footed shot from the left side of the box to the top left corner. Assisted by Vinícius Júnior with a through ball following a fast break."
760444,39',Start Delay,Brazil,,Delay in match because of an injury Raphinha (Brazil).
760444,39',Start Delay,Haiti,,
760444,40',End Delay,Brazil,,Delay over. They are ready to continue.
760444,40',End Delay,Haiti,,
760444,40',Substitution,Brazil,Rayan,"Substitution, Brazil. Rayan replaces Raphinha because of an injury."
760444,42',Start Delay,Haiti,,Delay in match because of an injury Josué Casimir (Haiti).
760444,42',Start Delay,Brazil,,
760444,43',End Delay,Haiti,,Delay over. They are ready to continue.
760444,43',End Delay,Brazil,,
760444,45'+3',Goal,Brazil,Vinícius Júnior,"Goal! Brazil 3, Haiti 0. Vinícius Júnior (Brazil) right footed shot from the left side of the box to the centre of the goal. Assisted by Lucas Paquetá with a through ball."
760444,45'+4',Yellow Card,Haiti,Frantzdy Pierrot,Frantzdy Pierrot (Haiti) is shown the yellow card for a bad foul.
760444,45'+7',Halftime,,,
760444,45',Substitution,Haiti,Wilson Isidor,"Substitution, Haiti. Wilson Isidor replaces Frantzdy Pierrot."
760444,45',Substitution,Haiti,Dominique Simon,"Substitution, Haiti. Dominique Simon replaces Carlens Arcus."
760444,45',Start 2nd Half,,,"Second Half begins Brazil 3, Haiti 0."
760444,62',Substitution,Haiti,Louicius Deedson,"Substitution, Haiti. Louicius Deedson replaces Josué Casimir."
760444,64',Substitution,Brazil,Gabriel Martinelli,"Substitution, Brazil. Gabriel Martinelli replaces Lucas Paquetá."
760444,64',Substitution,Brazil,Endrick,"Substitution, Brazil. Endrick replaces Matheus Cunha."
760444,65',Yellow Card,Brazil,Douglas Santos,Douglas Santos (Brazil) is shown the yellow card for a bad foul.
760444,69',Start Delay,Brazil,,Delay in match for a drinks break.
760444,69',Start Delay,Haiti,,
760444,71',Substitution,Haiti,Lenny Joseph,"Substitution, Haiti. Lenny Joseph replaces Ruben Providence."
760444,72',End Delay,Brazil,,Delay over. They are ready to continue.
760444,72',End Delay,Haiti,,
760444,72',Yellow Card,Haiti,Danley Jean Jacques,Danley Jean Jacques (Haiti) is shown the yellow card for a bad foul.
760444,81',Substitution,Brazil,Danilo Santos,"Substitution, Brazil. Danilo Santos replaces Vinícius Júnior."
760444,81',Substitution,Brazil,Éderson,"Substitution, Brazil. Éderson Silva replaces Bruno Guimarães."
760444,81',Substitution,Haiti,Derrick Etienne Jr.,"Substitution, Haiti. Derrick Etienne replaces Jean-Ricner Bellegarde."
760444,90'+6',End Regular Time,,,"Second Half ends, Brazil 3, Haiti 0."
760443,,Kickoff,,,
760443,2',Goal,Paraguay,Matías Galarza,"Goal! Türkiye 0, Paraguay 1. Matías Galarza (Paraguay) left footed shot from outside the box to the bottom right corner. Assisted by Julio Enciso."
760443,4',Yellow Card,Paraguay,Matías Galarza,Matías Galarza (Paraguay) is shown the yellow card for a bad foul.
760443,4',Start Delay,Turkey,,Delay in match because of an injury Yunus Akgün (Türkiye).
760443,4',Start Delay,Paraguay,,
760443,6',End Delay,Turkey,,Delay over. They are ready to continue.
760443,6',End Delay,Paraguay,,
760443,26',Start Delay,Turkey,,Delay in match for a drinks break.
760443,26',Start Delay,Paraguay,,
760443,29',End Delay,Turkey,,Delay over. They are ready to continue.
760443,29',End Delay,Paraguay,,
760443,39',Start Delay,Turkey,,Delay in match because of an injury Kerem Aktürkoglu (Türkiye).
760443,39',Start Delay,Paraguay,,
760443,40',End Delay,Turkey,,Delay over. They are ready to continue.
760443,40',End Delay,Paraguay,,
760443,44',Start Delay,Turkey,,Delay in match (Türkiye).
760443,44',Start Delay,Paraguay,,Delay in match (Paraguay).
760443,44',End Delay,Turkey,,Delay over. They are ready to continue.
760443,44',End Delay,Paraguay,,Delay over. They are ready to continue.
760443,45',Start Delay,Paraguay,,Delay in match because of an injury Isidro Pitta (Paraguay).
760443,45',Start Delay,Turkey,,
760443,45'+1',End Delay,Paraguay,,Delay over. They are ready to continue.
760443,45'+1',End Delay,Turkey,,
760443,45'+2',Start Delay,Paraguay,,
760443,45'+3',End Delay,Paraguay,,
760443,45'+3',Red Card,Paraguay,Miguel Almirón,Miguel Almirón (Paraguay) is shown the red card.
760443,45'+10',Start Delay,Paraguay,,Delay in match because of an injury Gustavo Gómez (Paraguay).
760443,45'+10',Start Delay,Turkey,,
760443,45'+10',End Delay,Paraguay,,Delay over. They are ready to continue.
760443,45'+10',End Delay,Turkey,,
760443,45'+11',Halftime,,,"First Half ends, Türkiye 0, Paraguay 1."
760443,45',Substitution,Paraguay,Damián Bobadilla,"Substitution, Paraguay. Damián Bobadilla replaces Isidro Pitta."
760443,45',Substitution,Turkey,Baris Alper Yilmaz,"Substitution, Türkiye. Baris Alper Yilmaz replaces Kerem Aktürkoglu."
760443,45',Start 2nd Half,,,"Second Half begins Türkiye 0, Paraguay 1."
760443,59',Start Delay,Paraguay,,Delay in match because of an injury Orlando Gill (Paraguay).
760443,59',Start Delay,Turkey,,
760443,60',Substitution,Turkey,Can Uzun,"Substitution, Türkiye. Can Uzun replaces Ismail Yüksek."
760443,60',Substitution,Turkey,Deniz Gül,"Substitution, Türkiye. Deniz Gül replaces Yunus Akgün."
760443,60',End Delay,Paraguay,,Delay over. They are ready to continue.
760443,60',End Delay,Turkey,,
760443,63',Start Delay,Paraguay,,Delay in match because of an injury Diego Gómez (Paraguay).
760443,63',Start Delay,Turkey,,
760443,63',End Delay,Paraguay,,Delay over. They are ready to continue.
760443,63',End Delay,Turkey,,
760443,66',Start Delay,Paraguay,,Delay in match because of an injury Diego Gómez (Paraguay).
760443,66',Start Delay,Turkey,,Delay in match for a drinks break.
760443,67',End Delay,Paraguay,,Delay over. They are ready to continue.
760443,67',End Delay,Turkey,,Delay over. They are ready to continue.
760443,67',Substitution,Paraguay,Gustavo Velázquez,"Substitution, Paraguay. Gustavo Velázquez replaces Diego Gómez because of an injury."
760443,68',Start Delay,Turkey,,Delay in match for a drinks break.
760443,68',Start Delay,Paraguay,,
760443,70',Substitution,Turkey,Eren Elmali,"Substitution, Türkiye. Eren Elmali replaces Ferdi Kadioglu."
